,Store#,City,Total_Sales_2015_Q1,Sales_Mean_2015_Q1,County#,Avg_PPL_2015_Q1,Zip_Code_x,Total_Liters_2015_Q1,Avg_Liters_2015_Q1,Avg_Margin_2015_Q1,Total_Sales_2015,Sales_Mean_2015,Avg_PPL_2015,Zip_Code_y,Total_Liters_2015,Avg_Liters_2015,Avg_Margin_2015
660,4414,NEOLA,11090.64,84.02,78.0,16.95997114,51559,817.27,6.19143939394,3.78810606061,44272.23,80.3488747731,16.4315547489,51559,3342.54,6.06631578947,3.68912885662
661,4415,ACKLEY,6530.43,114.568947368,42.0,13.5095238095,50601,649.94,11.4024561404,3.76456140351,33202.3,75.2886621315,15.3308951517,50601,3018.41,6.84446712018,4.02099773243
662,4416,CASEY,9049.79,135.071492537,39.0,16.9718692253,50048,613.7,9.15970149254,3.93805970149,35536.74,126.016808511,16.8420533604,50048,2479.25,8.79166666667,3.97411347518
663,4417,ADAIR,8698.92,144.982,1.0,17.2715952381,50002,546.0,9.1,4.58816666667,29745.5,138.997663551,16.1139363596,50002,2025.0,9.46261682243,4.5161682243
664,4418,WALNUT,9675.68,116.574457831,78.0,18.1710384395,51577,625.75,7.53915662651,4.21060240964,38339.36,108.918636364,18.0486458333,51577,2559.35,7.27088068182,4.22826704545
665,4419,LAMONI,8233.15,85.7619791667,27.0,16.5604861111,50140,611.14,6.36604166667,3.6153125,45453.77,81.1674464286,17.4813307823,50140,3139.99,5.607125,3.71194642857
666,4420,OTTUMWA,6983.48,109.116875,90.0,18.754858631,52501,467.01,7.29703125,3.99734375,28584.21,66.6298601399,18.4474037074,52501,1941.27,4.5251048951,3.88832167832
667,4421,HAMPTON,6960.64,103.890149254,35.0,20.5604832978,50441,463.79,6.92223880597,4.10044776119,25810.36,100.040155039,19.5932502769,50441,1851.46,7.17620155039,4.09379844961
668,4424,BURLINGTON,6625.26,135.209387755,29.0,19.8514868805,52601,360.8,7.36326530612,3.86510204082,26424.4,132.122,18.301527381,52601,1532.0,7.66,3.93
669,4425,COUNCIL BLUFFS,4332.94,100.766046512,78.0,18.0248726467,51501,359.0,8.3488372093,3.30581395349,8809.1,86.3637254902,17.9340802988,51501,675.99,6.62735294118,3.14333333333
670,4426,MARSHALLTOWN,78009.77,92.4286374408,64.0,18.2570283232,50158,5256.9,6.22855450237,4.34312796209,292125.76,96.315779756,18.0289201325,50158,19708.5,6.49802176063,4.4299901088
671,4427,NORTH LIBERTY,9636.55,66.4589655172,52.0,17.1218949097,52317,653.06,4.50386206897,4.13868965517,43899.86,73.7812773109,17.3320216086,52317,2971.82,4.99465546218,4.12001680672
672,4428,AMES,16244.6,109.024161074,85.0,16.3526494088,50014,1116.0,7.48993288591,4.43570469799,66703.37,112.865262267,16.4877117074,50014,4689.14,7.93424703892,4.50042301184
673,4429,COLFAX,12388.71,97.5488976378,50.0,16.0070678665,50054,947.67,7.46196850394,4.2931496063,48348.68,111.402488479,16.4203094141,50054,3413.22,7.86456221198,4.31184331797
674,4430,FORT DODGE,8884.42,138.8190625,94.0,14.5460863095,50501,750.0,11.71875,3.55625,31864.64,111.414825175,16.2643323343,50501,2525.13,8.82912587413,3.68094405594
675,4431,FORT DODGE,8220.42,149.462181818,94.0,13.1976969697,50501,736.5,13.3909090909,3.37727272727,29499.65,124.471097046,14.0503295158,50501,2432.83,10.2651054852,3.57848101266
676,4432,CORALVILLE,12457.21,88.3490070922,52.0,17.4413812901,52241,868.65,6.16063829787,3.61765957447,35663.35,83.3255841121,17.8284679573,52241,2473.8,5.77990654206,3.49130841121
677,4433,PLEASANT HILL,10093.2,81.3967741935,77.0,17.500890937,50317,685.98,5.53209677419,4.01016129032,46718.38,82.5413074205,17.6012914353,50317,3166.51,5.59454063604,3.96208480565
678,4434,ROCK RAPIDS,18371.32,73.48528,60.0,14.9127847619,51246,1506.56,6.02624,5.07,77440.13,77.9860322256,14.3519536757,51246,6505.05,6.55090634441,4.95382678751
679,4435,COUNCIL BLUFFS,5431.26,89.0370491803,78.0,17.3803512881,51501,390.72,6.40524590164,3.49131147541,21514.16,90.3956302521,16.6984453782,51501,1534.84,6.44890756303,3.51268907563
680,4436,AMES,21465.28,124.076763006,85.0,16.5948224608,50010,1720.91,9.9474566474,4.39728323699,82226.48,111.72076087,17.4947877847,50010,6358.51,8.6392798913,4.49631793478
681,4437,AMES,12896.67,84.8465131579,85.0,15.2867199248,50010,1029.85,6.77532894737,3.90802631579,59680.52,79.468069241,16.1121051297,50010,4520.82,6.01973368842,4.02806924101
682,4438,AMES,9896.04,69.6904225352,85.0,16.7192085848,50010,780.77,5.49838028169,3.77316901408,43390.59,53.5025770654,17.2551782045,50010,3285.53,4.05120838471,3.66246609125
683,4439,CENTER POINT,16221.11,57.7263701068,57.0,12.9355736316,52213,1513.25,5.38523131673,4.04231316726,71209.61,51.1931056794,13.6301251241,52213,6628.35,4.76516894321,4.20574406902
684,4440,COUNCIL BLUFFS,5605.85,130.368604651,78.0,16.2796456257,51503,380.25,8.84302325581,3.6888372093,24465.63,108.255,15.8958027813,51503,1720.5,7.61283185841,3.67066371681
685,4443,PALO,11294.3,148.609210526,57.0,14.6820551378,52324,809.4,10.65,4.91105263158,45953.78,148.238,14.9316436252,52324,3327.6,10.7341935484,5.07577419355
686,4444,SLOAN,20109.06,104.7346875,97.0,18.0872470238,51055,1279.51,6.66411458333,4.095625,84256.11,97.9722209302,17.4828554817,51055,5552.96,6.45693023256,3.95625581395
687,4445,WEBSTER CITY,8919.9,98.0208791209,40.0,16.5244427002,50595,682.45,7.49945054945,3.16175824176,39380.76,98.4519,16.4082595238,50595,2909.79,7.274475,3.42575
688,4446,URBANDALE,21064.11,55.8729708223,77.0,19.2405696602,50322,1340.27,3.5550928382,2.94684350133,87808.19,55.399488959,19.513397927,50322,5520.69,3.4830851735,2.95562776025
689,4447,URBANDALE,11471.64,94.0298360656,77.0,17.8437314598,50322,849.6,6.96393442623,3.29262295082,49024.39,96.315108055,17.7611638133,50322,3495.43,6.86724950884,3.25819253438
690,4448,URBANDALE,6067.24,74.9041975309,77.0,17.2127101705,50322,418.43,5.16580246914,3.77938271605,29635.53,82.3209166667,17.188202381,50322,2045.28,5.68133333333,3.96683333333
691,4449,URBANDALE,9619.59,98.1590816327,77.0,16.7465111759,50322,624.75,6.375,4.7812244898,40245.54,87.3005206074,17.0726257618,50322,2681.41,5.81650759219,4.63793926247
692,4450,URBANDALE,11220.57,81.9019708029,77.0,17.3878519291,50323,791.52,5.77751824818,4.71321167883,48468.37,81.7341821248,16.7340905806,50323,3377.01,5.69478920742,4.37477234401
693,4451,WEBSTER CITY,9846.69,87.1388495575,40.0,17.5442899284,50595,851.29,7.53353982301,3.71185840708,44447.73,80.2305595668,17.6436453498,50595,3747.84,6.76505415162,3.6607400722
694,4452,SIOUX CITY,26511.44,106.471646586,97.0,18.0995983936,51105,1831.7,7.3562248996,4.06497991968,104070.65,86.942898914,19.3170303736,51105,7003.66,5.85101086048,3.85559732665
695,4453,FOREST CITY,23721.24,67.19898017,95.0,16.4486011062,50436,1946.62,5.51450424929,4.67184135977,97943.49,72.2297123894,16.0584014609,50436,8168.8,6.02418879056,4.63364306785
696,4454,SIOUX CITY,8034.86,125.5446875,97.0,17.9864434524,51109,534.75,8.35546875,4.01609375,27500.38,138.192864322,17.3576621201,51109,1973.45,9.91683417085,3.73155778894
697,4455,ELDORA,6568.37,131.3674,42.0,16.6077809524,50627,493.78,9.8756,3.9602,23866.02,79.5534,17.0289960317,50627,1826.38,6.08793333333,4.142
698,4456,IOWA CITY,14884.07,111.910300752,52.0,18.3805370569,52246,922.75,6.93796992481,3.94135338346,59992.64,65.925978022,17.9131182627,52246,3908.97,4.29557142857,3.63869230769
699,4457,IOWA CITY,14624.04,91.40025,52.0,16.3905029762,52240,1087.8,6.79875,3.6534375,72044.87,108.501310241,16.8715913655,52240,4782.33,7.20230421687,3.67745481928
700,4458,JOHNSTON,4322.6,77.1892857143,77.0,17.8465136054,50131,251.37,4.48875,3.03857142857,24351.16,83.6809621993,18.5376141384,50131,1456.64,5.00563573883,3.25604810997
701,4459,EAGLE GROVE,11203.05,96.5780172414,99.0,16.9266256158,50533,895.68,7.72137931034,3.82646551724,53938.06,109.186356275,16.2323732408,50533,4284.04,8.67214574899,3.98987854251
702,4461,WINDSOR HEIGHTS,17999.2,58.6293159609,77.0,19.6888490771,50324,1215.84,3.96039087948,2.92697068404,73622.96,51.6290042076,19.1112405664,50324,5028.12,3.52603085554,2.93905329593
703,4462,BUFFALO CENTER,9995.38,43.458173913,95.0,14.194884058,50424,920.05,4.0002173913,4.07452173913,55111.43,46.6650550381,15.2464470183,50424,4850.68,4.10726502964,4.25580016935
704,4463,GARNER,36742.38,109.678746269,41.0,13.2787491116,50438,3281.48,9.79546268657,4.52665671642,159423.35,111.019045961,13.8429178273,50438,13980.91,9.7360097493,4.63263927577
705,4464,ELDRIDGE,19246.94,78.8809016393,82.0,19.8362929352,52748,1365.56,5.59655737705,5.19237704918,102336.94,85.5660033445,19.6413730291,52748,6913.2,5.78026755853,5.12813545151
706,4466,FAYETTE,19312.02,165.06,33.0,14.1921123321,52142,1689.0,14.4358974359,4.6035042735,91532.58,175.686333973,14.6325884288,52142,7222.65,13.8630518234,4.60305182342
707,4467,MUSCATINE,11718.94,59.4870050761,70.0,17.5930360164,52761,843.54,4.28192893401,3.59649746193,37026.23,45.8813258984,16.865141913,52761,2749.57,3.40714993804,3.36014869888
708,4468,MUSCATINE,5138.15,46.7104545455,70.0,18.3655541126,52761,347.25,3.15681818182,3.43890909091,18860.11,47.8682994924,17.937985255,52761,1260.3,3.19873096447,3.57106598985
709,4470,WATERLOO,6596.14,85.6641558442,7.0,16.2913419913,50703,560.92,7.28467532468,3.15584415584,23519.57,82.8153873239,15.4064084507,50703,1976.76,6.96042253521,3.13017605634
710,4471,WATERLOO,8447.61,79.6944339623,7.0,17.3582929021,50702,637.64,6.01547169811,3.4191509434,40835.64,87.8185806452,16.3082242704,50702,3150.36,6.77496774194,3.56870967742
711,4472,CENTERVILLE,16545.27,72.8866519824,4.0,15.271080344,52544,1431.46,6.30599118943,4.38740088106,65984.43,81.4622592593,15.7637727807,52544,5513.18,6.80639506173,4.26403703704
712,4473,PANORA,13015.64,144.618222222,39.0,15.2991798942,50216,1017.0,11.3,4.90711111111,67135.02,143.450897436,15.996967847,50216,4809.0,10.2756410256,5.1785042735
713,4474,COUNCIL BLUFFS,18014.33,93.3384974093,78.0,19.4771946706,51501,1097.1,5.68445595855,3.47880829016,71219.15,111.80400314,19.511862899,51501,4229.6,6.6398744113,3.57571428571
714,4475,COUNCIL BLUFFS,14824.11,86.6907017544,78.0,19.0116123642,51501,996.8,5.82923976608,3.33450292398,53687.22,87.1545779221,18.9109121831,51501,3498.37,5.67917207792,3.20550324675
715,4476,COUNCIL BLUFFS,6833.44,110.216774194,78.0,18.761812596,51501,471.3,7.60161290323,3.39370967742,39048.26,93.4168899522,18.764859877,51501,2584.55,6.18313397129,3.35330143541
716,4477,COUNCIL BLUFFS,4721.58,73.7746875,78.0,20.5213318452,51503,284.0,4.4375,3.56640625,24341.4,75.5944099379,19.5994128956,51503,1528.15,4.74580745342,3.4751242236
717,4478,DES MOINES,44323.15,85.5659266409,77.0,18.0651323773,50315,3151.72,6.0844015444,4.24088803089,199638.3,78.9396204033,18.4441060837,50315,14297.83,5.6535508106,4.06016211941
718,4480,CLINTON,6018.86,107.479642857,23.0,16.7121598639,52732,406.8,7.26428571429,4.16303571429,40101.35,118.995103858,19.3829871414,52732,2184.7,6.48278931751,4.41581602374
719,4481,IOWA CITY,123294.24,165.495624161,52.0,18.9283470757,52240,10034.76,13.4694765101,4.85766442953,412082.41,155.326954391,18.9980485704,52240,31053.36,11.7049981153,5.08330569167
720,4482,INDIANOLA,17106.08,83.039223301,91.0,17.2389967638,50125,1233.37,5.98723300971,4.62378640777,83989.63,102.676809291,15.9433048085,50125,6377.27,7.79617359413,4.3802200489
721,4485,SANBORN,16309.88,47.6897076023,71.0,15.5179615706,51248,1360.48,3.97801169591,4.07549707602,67331.89,49.2552231163,15.260118438,51248,5762.52,4.21544989027,4.25100950988
722,4486,OKOBOJI,1232.38,82.1586666667,30.0,21.5467936508,51355,98.23,6.54866666667,4.062,1232.38,82.1586666667,21.5467936508,51355,98.23,6.54866666667,4.062
723,4487,CEDAR RAPIDS,7922.75,80.8443877551,57.0,17.2197376093,52402,594.67,6.06806122449,3.31183673469,30908.59,86.8218820225,17.3110433387,52402,2260.45,6.34957865169,3.38106741573
724,4488,CEDAR RAPIDS,10265.98,65.3884076433,57.0,16.8150470124,52404,754.02,4.80267515924,3.73535031847,10265.98,65.3884076433,16.8150470124,52404,754.02,4.80267515924,3.73535031847
725,4489,CEDAR RAPIDS,5481.34,127.473023256,57.0,17.0664507198,52405,399.55,9.29186046512,3.70046511628,30515.75,130.409188034,17.0881125356,52405,2239.2,9.56923076923,3.62324786325
726,4490,CEDAR RAPIDS,19364.79,53.9409192201,57.0,18.6257978512,52404,1314.77,3.66231197772,3.52167130919,76826.96,58.5125361767,18.9577924056,52404,5088.87,3.87575780655,3.36242955065
727,4491,CEDAR RAPIDS,8039.06,86.4415053763,57.0,16.1527598566,52403,608.85,6.54677419355,3.31591397849,34574.34,91.7091246684,16.1823556903,52403,2580.75,6.84549071618,3.1724403183
728,4492,CEDAR RAPIDS,8542.32,106.779,57.0,18.4372455357,52404,578.59,7.232375,3.795,41844.56,113.708043478,17.3488127588,52404,2905.68,7.89586956522,4.00891304348
729,4493,CEDAR RAPIDS,7999.68,124.995,57.0,17.1866815476,52404,510.22,7.9721875,4.3,39431.35,127.609546926,17.2442965018,52404,2673.26,8.65132686084,4.1083171521
730,4495,GRUNDY CENTER,16341.04,51.549022082,38.0,13.3998092234,50638,1463.62,4.6170977918,3.75362776025,70821.2,51.4315177923,13.5637099284,50638,6468.61,4.697610748,3.77840958606
731,4496,CEDAR RAPIDS,12611.78,67.8052688172,57.0,21.6336431132,52402,824.34,4.43193548387,3.40069892473,58934.6,66.2186516854,21.3187800963,52402,3728.3,4.1891011236,3.53178651685
732,4497,ALDEN,4078.26,163.1304,42.0,13.2564571429,50006,348.4,13.936,3.4056,19641.8,175.373214286,14.8246088435,50006,1499.95,13.3924107143,3.55991071429
733,4498,WINTHROP,5063.39,79.11546875,10.0,14.903110119,50682,407.25,6.36328125,4.53734375,21547.56,85.5061904762,15.2977588813,50682,1663.85,6.60257936508,4.61527777778
734,4499,MILFORD,3505.6,129.837037037,30.0,14.7447971781,51351,303.3,11.2333333333,4.04740740741,12453.6,131.090526316,14.3085560961,51351,1055.85,11.1142105263,3.77894736842
735,4500,NORTH LIBERTY,7383.33,139.308113208,52.0,18.3679065588,52317,501.0,9.45283018868,4.37433962264,28506.8,101.81,18.4373197279,52317,1993.69,7.12032142857,4.13485714286
736,4501,FAIRFIELD,7649.21,74.2641747573,51.0,17.1617938049,52556,654.05,6.35,3.22077669903,38841.07,80.5831327801,17.7175291444,52556,3128.65,6.49097510373,3.51286307054
737,4502,WATERLOO,29734.57,84.7138746439,7.0,18.9160670194,50703,1963.42,5.59378917379,3.2715954416,115021.21,82.3344380816,18.4624145277,50703,7935.98,5.68073013601,3.20797423049
738,4503,TREYNOR,5459.1,109.182,78.0,15.3895357143,51575,425.57,8.5114,3.84,18819.23,104.551277778,16.3950297619,51575,1390.51,7.72505555556,4.33572222222
739,4504,INDIANOLA,15023.06,94.4846540881,91.0,13.6372057502,50125,1284.77,8.08031446541,3.60716981132,69606.67,98.5930169972,13.4294577094,50125,5917.88,8.38226628895,3.32157223796
740,4505,JOHNSTON,6375.6,144.9,77.0,17.610021645,50131,387.0,8.79545454545,4.43272727273,29038.69,144.471094527,18.423281213,50131,1699.5,8.4552238806,4.79890547264
741,4506,TIFFIN,6985.73,107.472769231,52.0,16.4735311355,52340,523.65,8.05615384615,3.94415384615,35091.05,114.676633987,16.6943059446,52340,2585.4,8.44901960784,3.74738562092
742,4507,SPENCER,2514.6,157.1625,21.0,16.019047619,51301,226.8,14.175,3.433125,19633.48,160.930163934,14.0496145589,51301,1769.4,14.5032786885,3.39008196721
743,4508,SPENCER,6599.24,109.987333333,21.0,15.2770952381,51301,610.4,10.1733333333,3.48116666667,27527.22,126.271651376,15.9299235474,51301,2350.25,10.7809633028,3.65055045872
744,4509,AMES,128567.53,132.680629515,85.0,20.0253511229,50010,8776.18,9.05694530444,5.47690402477,574200.8,133.659404097,20.4798034374,50010,39537.1,9.20323556797,5.53476024209
745,4510,MALVERN,9845.12,129.541052632,65.0,14.0144736842,51551,769.5,10.125,3.84815789474,30046.84,124.160495868,13.6187012987,51551,2343.0,9.68181818182,3.60495867769
746,4511,DES MOINES,16627.96,71.0596581197,77.0,19.8431410256,50317,1010.01,4.31628205128,4.22923076923,69467.27,78.7610770975,20.7363295001,50317,4192.93,4.75388888889,4.43353741497
747,4512,WATERLOO,6909.09,117.103220339,7.0,12.1618079096,50701,616.5,10.4491525424,3.74949152542,26535.39,107.867439024,12.9390969803,50701,2329.2,9.46829268293,3.86455284553
748,4513,POLK CITY,4029.88,134.329333333,77.0,15.487968254,50226,294.0,9.8,3.79666666667,19937.65,136.559246575,16.2225636008,50226,1354.38,9.27657534247,4.14595890411
749,4514,FORT DODGE,11710.44,148.233417722,94.0,15.8938170585,50501,866.7,10.9708860759,3.89227848101,46072.38,140.037629179,15.4260334347,50501,3583.35,10.8916413374,3.63854103343
750,4515,DOWS,4790.94,149.716875,99.0,13.8172172619,50071,423.0,13.21875,3.7065625,23038.8,154.622818792,13.5230217322,50071,1952.7,13.1053691275,3.81181208054
751,4516,OAKLAND,13508.69,92.5252739726,78.0,16.7133268102,51560,900.9,6.17054794521,3.44465753425,47355.88,94.5227145709,17.208952571,51560,3147.0,6.28143712575,3.43668662675
752,4517,CEDAR RAPIDS,7913.05,106.933108108,57.0,13.7282754183,52402,756.45,10.2222972973,3.44256756757,33877.87,118.041358885,14.596387921,52402,3090.17,10.7671428571,3.91020905923
753,4518,WEST DES MOINES,9293.4,129.075,77.0,16.4517063492,50266,605.25,8.40625,3.51013888889,38910.44,131.454189189,17.3741779279,50266,2403.38,8.11952702703,3.80317567568
754,4519,WEST DES MOINES,11948.64,143.959518072,77.0,16.4881927711,50266,764.4,9.20963855422,4.04060240964,37417.56,144.469343629,18.0608034565,50266,2255.7,8.70926640927,4.43185328185
755,4520,HUXLEY,12291.38,128.035208333,85.0,15.9694444444,50124,837.75,8.7265625,4.44166666667,44105.12,130.875727003,15.3828801046,50124,3108.15,9.22299703264,4.4756379822
756,4521,GRAND JUNCTION,5877.63,104.957678571,37.0,17.8936564626,50107,428.01,7.64303571429,4.215,19221.92,120.892578616,17.4835160228,50107,1416.86,8.91106918239,4.35188679245
757,4522,MONROE,6808.0,56.2644628099,50.0,16.7300275482,50170,524.75,4.3367768595,3.67867768595,29124.88,63.1776138829,16.9428705712,50170,2247.02,4.87422993492,3.81342733189
758,4523,EXIRA,8346.6,115.925,5.0,15.6817989418,50076,617.25,8.57291666667,4.03611111111,38984.78,154.090039526,14.5881760609,50076,3003.75,11.8725296443,3.87498023715
759,4524,NORA SPRINGS,5504.9,74.3905405405,34.0,17.9355984556,50458,420.61,5.68391891892,3.83675675676,30829.32,100.095194805,17.7303927025,50458,2506.33,8.13743506494,4.06243506494
760,4525,AKRON,9584.04,67.0212587413,75.0,15.7359307359,51001,807.46,5.64657342657,3.69524475524,41532.77,74.4314874552,16.3226728111,51001,3378.67,6.05496415771,3.86818996416
761,4527,GILMORE CITY,6935.05,133.366346154,46.0,14.2972893773,50541,643.7,12.3788461538,3.52211538462,21252.55,128.027409639,14.4245238095,50541,1907.75,11.4924698795,3.4186746988
762,4528,MARSHALLTOWN,7549.08,116.139692308,64.0,17.9764249084,50158,516.6,7.94769230769,3.51523076923,26353.77,112.143702128,18.0700187437,50158,1755.85,7.47170212766,3.6145106383
763,4529,BUFFALO CENTER,2719.42,108.7768,95.0,12.0347428571,50424,291.0,11.64,3.7536,12202.18,127.106041667,12.6795436508,50424,1162.95,12.1140625,3.83354166667
764,4530,ELY,8159.2,111.769863014,57.0,16.1404305284,52227,574.55,7.87054794521,4.77109589041,33136.7,117.924199288,15.0059981359,52227,2443.1,8.69430604982,4.60839857651
765,4531,AFTON,6075.0,178.676470588,88.0,16.0024369748,50830,465.6,13.6941176471,3.67205882353,28314.26,199.396197183,16.6523507713,50830,2267.1,15.9654929577,4.25457746479
766,4532,SIOUX RAPIDS,1910.64,146.972307692,11.0,10.8978754579,50585,196.5,15.1153846154,3.13769230769,15886.8,154.240776699,15.3378779473,50585,1169.1,11.3504854369,3.92116504854
767,4533,ST ANSGAR,5550.18,154.171666667,66.0,11.9260218254,50472,621.3,17.2583333333,3.52083333333,30069.37,171.824971429,14.347092517,50472,3084.59,17.6262285714,3.67462857143
768,4535,DUBUQUE,7268.21,80.7578888889,31.0,14.8053068783,52001,637.45,7.08277777778,3.22544444444,38211.56,108.248045326,15.1711237016,52001,3024.95,8.56926345609,3.4235694051
769,4536,DUBUQUE,6097.25,63.5130208333,31.0,15.6114236111,52003,533.84,5.56083333333,3.58708333333,30186.23,80.0695755968,15.6201199949,52003,2491.43,6.60856763926,3.61477453581
770,4537,LEON,11174.18,129.932325581,27.0,15.6648172757,50144,765.15,8.89709302326,3.90860465116,31164.34,135.497130435,15.3379751553,50144,2264.55,9.84586956522,4.11352173913
771,4538,CLARKSVILLE,10000.29,163.939180328,12.0,11.6276424668,50619,897.75,14.7172131148,3.77803278689,33191.45,162.703186275,12.1052847806,50619,2924.35,14.3350490196,4.05661764706
772,4539,SCRANTON,4037.57,89.7237777778,37.0,16.2362751323,51462,315.65,7.01444444444,3.74311111111,18748.01,89.2762380952,16.5802205215,51462,1382.99,6.58566666667,3.63219047619
773,4540,BELLEVUE,6168.22,85.6697222222,49.0,17.1908730159,52031,428.1,5.94583333333,3.73041666667,23538.26,106.028198198,17.9666613042,52031,1483.01,6.68022522523,3.92527027027
774,4541,DELMAR,3009.26,111.454074074,23.0,15.4644620811,52037,209.7,7.76666666667,3.53777777778,15938.98,88.0606629834,16.4198776638,52037,1221.58,6.74906077348,3.67624309392
775,4542,LAURENS,2417.52,134.306666667,76.0,14.5487830688,50554,187.8,10.4333333333,3.415,19156.6,133.962237762,13.9992673993,50554,1560.6,10.9132867133,3.43300699301
776,4543,MARION,8024.62,154.319615385,57.0,16.9745444139,52302,586.65,11.2817307692,3.71076923077,30115.38,152.097878788,15.6342911255,52302,2353.2,11.8848484848,3.39671717172
777,4544,OSCEOLA,4970.46,142.013142857,20.0,16.5400544218,50213,370.55,10.5871428571,3.56428571429,19596.74,137.04013986,15.5105894106,50213,1554.2,10.8685314685,3.33
778,4545,COUNCIL BLUFFS,23058.4,97.2928270042,78.0,19.4602350814,51503,1531.4,6.46160337553,4.97303797468,84710.92,96.2624090909,19.2491517857,51503,5419.67,6.15871590909,4.89177272727
779,4546,GLIDDEN,7113.47,109.438,14.0,14.6074084249,51443,547.35,8.42076923077,3.80046153846,28097.31,107.652528736,15.0205354862,51443,2207.48,8.45777777778,3.7032183908
780,4547,HAMPTON,11248.08,95.3227118644,35.0,13.0449071832,50441,1043.5,8.84322033898,4.29940677966,52474.6,95.2352087114,13.6616742287,50441,4701.75,8.5331215971,4.31985480944
781,4548,WALKER,4079.52,151.093333333,57.0,14.700952381,52352,357.0,13.2222222222,4.10851851852,24902.94,161.707402597,15.210401979,52352,2001.0,12.9935064935,4.14344155844
782,4549,COLO,9578.4,171.042857143,85.0,14.044744898,50056,823.2,14.7,3.82071428571,43925.28,152.518333333,14.263494957,50056,3558.6,12.35625,3.91972222222
783,4551,URBANA,6975.28,116.254666667,6.0,14.9078253968,52345,596.5,9.94166666667,3.60866666667,37323.76,118.488126984,14.9957808012,52345,3057.74,9.70711111111,3.68892063492
784,4552,BUFFALO,7785.72,139.030714286,82.0,14.9634268707,52728,626.9,11.1946428571,3.43660714286,35783.6,128.256630824,14.8452892985,52728,2860.65,10.2532258065,3.49017921147
785,4553,SHEFFIELD,7035.84,135.304615385,35.0,14.2857257326,50475,577.8,11.1115384615,3.87038461538,27437.0,134.495098039,13.5747204715,50475,2459.15,12.0546568627,4.0212254902
786,4554,SIOUX CITY,5554.25,91.0532786885,97.0,17.5414832162,51103,396.9,6.50655737705,3.65918032787,28116.29,77.6693093923,17.49606814,51103,1894.03,5.23212707182,3.7379558011
787,4555,DONNELLSON,5200.92,148.597714286,56.0,14.7434013605,52625,390.0,11.1428571429,3.31285714286,20776.44,153.899555556,15.6461199295,52625,1432.8,10.6133333333,3.76422222222
788,4556,GOLDFIELD,5020.58,179.306428571,99.0,16.928537415,50542,430.5,15.375,4.11178571429,21089.24,188.296785714,14.9069515306,50542,1906.2,17.0196428571,3.83482142857
789,4557,TRAER,19077.11,59.8028526646,86.0,13.7375757576,50675,1695.74,5.31579937304,4.83184952978,73909.43,64.1574913194,13.3468299438,50675,6893.34,5.98380208333,4.73591145833
790,4558,SIOUX CITY,25401.68,89.4425352113,97.0,16.3019919517,51105,2057.62,7.24514084507,3.19306338028,97400.05,85.5887961336,16.814600385,51105,7698.37,6.76482425308,3.1374340949
791,4559,OSAGE,26820.05,40.3916415663,66.0,15.3999784854,50461,2476.62,3.72984939759,4.01445783133,133416.37,44.561245825,15.1691347775,50461,12629.34,4.21821643287,4.06990981964
792,4560,HARLAN,10055.68,130.593246753,83.0,16.6098886827,51537,690.42,8.96649350649,3.80025974026,33181.16,125.686212121,17.5655681818,51537,2249.58,8.52113636364,4.17465909091
793,4561,EVANSDALE,17074.14,205.71253012,7.0,17.8907228916,50707,1035.0,12.4698795181,6.24337349398,60995.86,283.701674419,18.5523610188,50707,3552.75,16.5244186047,6.80246511628
794,4562,MECHANICSVILLE,7586.04,135.465,16.0,14.1929251701,52306,571.5,10.2053571429,3.45232142857,29389.32,134.813394495,14.4592857143,52306,2182.8,10.0128440367,3.47573394495
795,4563,IRETON,4210.75,102.701219512,84.0,17.0633333333,51027,292.5,7.13414634146,4.9343902439,17323.4,79.4651376147,18.3524442988,51027,1101.65,5.05344036697,5.24146788991
796,4565,SIOUX CITY,13314.82,99.3643283582,97.0,15.979267946,51106,1033.65,7.71380597015,3.93850746269,54123.15,92.6766267123,15.8252152642,51106,4198.63,7.18943493151,3.88794520548
797,4566,CEDAR RAPIDS,26598.17,73.4756077348,57.0,17.8426953433,52404,1843.21,5.09174033149,3.83461325967,108785.56,66.8215970516,17.9733459108,52404,7428.29,4.56283169533,3.77546683047
798,4567,DES MOINES,413.85,45.9833333333,77.0,14.157989418,50313,42.4,4.71111111111,2.71222222222,827.13,45.9516666667,17.1426190476,50313,75.24,4.18,3.915
799,4568,SIOUX CITY,25099.48,132.102526316,97.0,18.4132030075,51108,1606.67,8.45615789474,4.49484210526,132672.96,102.450162162,18.3391560949,51108,8715.93,6.73044787645,4.44582239382
800,4569,SUTHERLAND,8353.8,128.52,71.0,12.9906739927,51058,679.5,10.4538461538,4.81153846154,44122.62,126.064628571,13.3117251701,51058,3685.1,10.5288571429,4.45462857143
801,4571,ALLISON,4431.42,126.612,12.0,12.6939863946,50602,405.75,11.5928571429,3.75542857143,20371.53,135.8102,13.5230365079,50602,1808.4,12.056,3.83933333333
802,4572,GRUNDY CENTER,13950.33,53.4495402299,38.0,13.8321364714,50638,1286.99,4.93099616858,3.89624521073,47449.29,57.6540583232,13.7297367355,50638,4384.44,5.32738760632,3.88030376671
803,4573,HAMBURG,5312.24,132.806,36.0,16.1655238095,51640,369.8,9.245,3.96875,24029.55,134.243296089,15.3371002926,51640,1720.9,9.61396648045,3.78497206704
